FNSKU,Date,units_sold,inventory_level
X0045XB64D,2024-11-04,,12.0
X0045XB7AB,2024-11-04,,3.0
X0045XBHE7,2024-11-04,,2.0
X0045XBIEB,2024-11-04,,5.0
X0045XDPPB,2024-11-04,,6.0
X0045XGEZT,2024-11-04,1.0,299.0
X0045XGKV7,2024-11-04,,6.0
X00460KGG9,2024-11-04,,45.0
X00460OWXR,2024-11-04,1.0,28.0
X00461O8C1,2024-11-04,,16.0
X00461VCOD,2024-11-04,,26.0
X004621TRH,2024-11-04,,12.0
X00475UE0V,2024-11-04,,27.0
X00475VXDD,2024-11-04,,7.0
X00476H59X,2024-11-04,,6.0
X00476N4RF,2024-11-04,,5.0
X004EFKUUX,2024-11-04,,12.0
B07JZXVSCL,2024-11-05,,33.0
X002QDWKDZ,2024-11-05,1.0,386.0
X002QDY6S7,2024-11-05,2.0,235.0
X002QH8JT5,2024-11-05,,40.0
X002QHE2OL,2024-11-05,,94.0
X002R36WHJ,2024-11-05,,5.0
X002RRW3HD,2024-11-05,3.0,517.0
X002WJ5SNH,2024-11-05,,1.0
X002WV0W27,2024-11-05,1.0,9.0
X002WV2I47,2024-11-05,,37.0
X002XRLKTJ,2024-11-05,18.0,115.0
X002XS22DV,2024-11-05,,49.0
X002XS22HR,2024-11-05,,1.0
X00308MQNJ,2024-11-05,,10.0
X0032IPGMZ,2024-11-05,,2.0
X0032IYFHH,2024-11-05,,1.0
X0032ZVYG5,2024-11-05,,1.0
X003303Y03,2024-11-05,,342.0
X00330BAM7,2024-11-05,,105.0
X003344I2H,2024-11-05,,24.0
X003349Z7F,2024-11-05,,23.0
X00334B0UF,2024-11-05,3.0,2.0
X0033GGGYN,2024-11-05,1.0,444.0
X0033VQGT3,2024-11-05,,9.0
X0033VQME7,2024-11-05,,87.0
X0033VQSKF,2024-11-05,3.0,53.0
X0033W1APR,2024-11-05,,9.0
X0033W8OK1,2024-11-05,2.0,3.0
X0033WCG3R,2024-11-05,,2.0
X0033WPNNH,2024-11-05,,96.0
X00345CTET,2024-11-05,,2.0
X00345CV97,2024-11-05,,42.0
X00345I17N,2024-11-05,,2.0
X0034Y231T,2024-11-05,3.0,136.0
X0034YUHP3,2024-11-05,10.0,195.0
X0034YZ7T9,2024-11-05,,1.0
X0034Z1CFV,2024-11-05,4.0,104.0
X00353GGEJ,2024-11-05,2.0,179.0
X003544519,2024-11-05,,280.0
X0035RSUHL,2024-11-05,,11.0
X0035RSUI5,2024-11-05,,8.0
X0035RXC2J,2024-11-05,,12.0
X0035RXCBZ,2024-11-05,1.0,10.0
X0035RXL1V,2024-11-05,,8.0
X0039U5GIZ,2024-11-05,,1.0
X0039VNZN7,2024-11-05,,4.0
X0039VP7A1,2024-11-05,,1.0
X0039VT0DL,2024-11-05,,14.0
X003CYQ9H5,2024-11-05,,112.0
X003CYX49B,2024-11-05,5.0,36.0
X003CYXF3B,2024-11-05,,12.0
X003CZT935,2024-11-05,,1.0
X003D06K45,2024-11-05,,1.0
X003D08K7F,2024-11-05,,19.0
X003D08K7P,2024-11-05,,1.0
X003D0EUFV,2024-11-05,,17.0
X003D0IC1T,2024-11-05,,8.0
X003D13CWR,2024-11-05,,3.0
X003D17LO7,2024-11-05,11.0,271.0
X003D1879F,2024-11-05,4.0,50.0
X003D18F0V,2024-11-05,,14.0
X003DTG4RJ,2024-11-05,,5.0
X003DTG4RT,2024-11-05,,34.0
X003DTKRJF,2024-11-05,,6.0
X003DTMYS7,2024-11-05,,16.0
X003DTMYSH,2024-11-05,,2.0
X003DTNF85,2024-11-05,,1.0
X003IVKM9X,2024-11-05,,1.0
X003K9F1FX,2024-11-05,,9.0
X003K9JHDP,2024-11-05,,7.0
X003KY8DX5,2024-11-05,3.0,165.0
X003KY8ECF,2024-11-05,7.0,121.0
X003KYS63H,2024-11-05,,8.0
X003KYS7HH,2024-11-05,,10.0
X003SLWYGH,2024-11-05,,1.0
X003U4SMOZ,2024-11-05,,65.0
X003U4SOZH,2024-11-05,,8.0
X003UBN8KL,2024-11-05,,18.0
X003UMLL81,2024-11-05,,20.0
X003UMSI55,2024-11-05,1.0,26.0
X003UMUR2R,2024-11-05,,118.0
X003UMX0SZ,2024-11-05,,38.0
X003UMZ9MZ,2024-11-05,,6.0
X003UMZICV,2024-11-05,,44.0
X003UN1PC7,2024-11-05,,5.0
X003UND9GH,2024-11-05,,4.0
X003UNS78H,2024-11-05,,16.0
X003UPIT83,2024-11-05,,2.0
X003USK3TN,2024-11-05,,31.0
X003USK3TX,2024-11-05,3.0,34.0
X003UTA0ZT,2024-11-05,,45.0
X003UUGOGH,2024-11-05,,19.0
X003UUJ8NX,2024-11-05,,66.0
X003UUJ8PL,2024-11-05,,1.0
X003UUJ8PV,2024-11-05,,4.0
X003UUJ8Q5,2024-11-05,,3.0
X003UUK9OP,2024-11-05,,3.0
X003UUK9OZ,2024-11-05,,4.0
X003UUK9P9,2024-11-05,,12.0
X003UUK9Q3,2024-11-05,,6.0
X003UUNWOJ,2024-11-05,,12.0
X003UUNX5R,2024-11-05,,13.0
X003UWKGPZ,2024-11-05,6.0,382.0
X003X5S4IZ,2024-11-05,2.0,706.0
X003X9JRLT,2024-11-05,,30.0
X003XRFY63,2024-11-05,,16.0
X003XRIQBX,2024-11-05,,6.0
X003XY1BM7,2024-11-05,,17.0
X0040E4PM7,2024-11-05,,6.0
X0040LPZ9H,2024-11-05,,24.0
X0040WJTEN,2024-11-05,,9.0
X0040WN7TV,2024-11-05,,49.0
X0040WN8RR,2024-11-05,,48.0
X0040WNCKF,2024-11-05,,3.0
X0042MD77B,2024-11-05,,99.0
X0042MFK53,2024-11-05,6.0,67.0
X0045U1JVB,2024-11-05,,24.0
X0045X3SYT,2024-11-05,,24.0
X0045XB64D,2024-11-05,,12.0
X0045XB7AB,2024-11-05,,3.0
X0045XBHE7,2024-11-05,,2.0
X0045XBIEB,2024-11-05,,5.0
X0045XDPPB,2024-11-05,,6.0
X0045XGEZT,2024-11-05,,299.0
X0045XGKV7,2024-11-05,,6.0
X00460KGG9,2024-11-05,,45.0
X00460OWXR,2024-11-05,8.0,20.0
X00461O8C1,2024-11-05,1.0,15.0
X00461VCOD,2024-11-05,,26.0
X004621TRH,2024-11-05,,12.0
X00475UE0V,2024-11-05,,27.0
X00475VXDD,2024-11-05,,7.0
X00476H59X,2024-11-05,,6.0
X00476N4RF,2024-11-05,,5.0
X004EFKUUX,2024-11-05,,12.0
B07JZXVSCL,2024-11-06,,18.0
X002QDWKDZ,2024-11-06,1.0,385.0
X002QDY6S7,2024-11-06,3.0,232.0
X002QH8JT5,2024-11-06,,40.0
X002QHE2OL,2024-11-06,,94.0
X002R36WHJ,2024-11-06,,5.0
X002RRW3HD,2024-11-06,4.0,512.0
X002WJ5SNH,2024-11-06,,1.0
X002WV0W27,2024-11-06,,9.0
X002WV2I47,2024-11-06,,37.0
X002XRLKTJ,2024-11-06,12.0,100.0
X002XS22DV,2024-11-06,,49.0
X002XS22HR,2024-11-06,,0.0
X00308MQNJ,2024-11-06,,10.0
X0032IPGMZ,2024-11-06,,2.0
X0032IYFHH,2024-11-06,,1.0
X0032ZVYG5,2024-11-06,,1.0
X003303Y03,2024-11-06,,341.0
X00330BAM7,2024-11-06,,105.0
X003344I2H,2024-11-06,,24.0
X003349Z7F,2024-11-06,1.0,22.0
X00334B0UF,2024-11-06,2.0,0.0
X0033GGGYN,2024-11-06,,444.0
X0033VQGT3,2024-11-06,,9.0
X0033VQME7,2024-11-06,,87.0
X0033VQSKF,2024-11-06,2.0,50.0
X0033W1APR,2024-11-06,,9.0
X0033W8OK1,2024-11-06,1.0,2.0
X0033WCG3R,2024-11-06,,2.0
X0033WPNNH,2024-11-06,,62.0
X00345CTET,2024-11-06,,2.0
X00345CV97,2024-11-06,,42.0
X00345I17N,2024-11-06,,2.0
X0034Y231T,2024-11-06,2.0,133.0
X0034YUHP3,2024-11-06,16.0,179.0
X0034YZ7T9,2024-11-06,,1.0
X0034Z1CFV,2024-11-06,,104.0
X00353GGEJ,2024-11-06,4.0,175.0
X003544519,2024-11-06,,283.0
X0035RSUHL,2024-11-06,,11.0
X0035RSUI5,2024-11-06,,8.0
X0035RXC2J,2024-11-06,,12.0
X0035RXCBZ,2024-11-06,,10.0
X0035RXL1V,2024-11-06,,8.0
X0039U5GIZ,2024-11-06,,1.0
X0039VNZN7,2024-11-06,,4.0
X0039VP7A1,2024-11-06,,1.0
X0039VT0DL,2024-11-06,,14.0
X003CYQ9H5,2024-11-06,,114.0
X003CYX49B,2024-11-06,1.0,35.0
X003CYXF3B,2024-11-06,1.0,11.0
X003CZT935,2024-11-06,,1.0
X003D06K45,2024-11-06,,1.0
X003D08K7F,2024-11-06,,19.0
X003D08K7P,2024-11-06,,1.0
X003D0EUFV,2024-11-06,,17.0
X003D0IC1T,2024-11-06,,8.0
X003D13CWR,2024-11-06,,3.0
X003D17LO7,2024-11-06,8.0,262.0
X003D1879F,2024-11-06,6.0,44.0
X003D18F0V,2024-11-06,,14.0
X003DTG4RJ,2024-11-06,,5.0
X003DTG4RT,2024-11-06,,34.0
X003DTKRJF,2024-11-06,,6.0
X003DTMYS7,2024-11-06,,16.0
X003DTMYSH,2024-11-06,,2.0
X003DTNF85,2024-11-06,,1.0
X003IVKM9X,2024-11-06,,1.0
X003K9F1FX,2024-11-06,,9.0
X003K9JHDP,2024-11-06,,7.0
X003KY8DX5,2024-11-06,1.0,164.0
X003KY8ECF,2024-11-06,1.0,120.0
X003KYS63H,2024-11-06,,8.0
X003KYS7HH,2024-11-06,,10.0
X003SLWYGH,2024-11-06,,1.0
X003U4SMOZ,2024-11-06,,65.0
X003U4SOZH,2024-11-06,,8.0
X003UBN8KL,2024-11-06,,18.0
X003UMLL81,2024-11-06,,20.0
X003UMSI55,2024-11-06,,26.0
X003UMUR2R,2024-11-06,,118.0
X003UMX0SZ,2024-11-06,,38.0
X003UMZ9MZ,2024-11-06,,6.0
X003UMZICV,2024-11-06,,44.0
X003UN1PC7,2024-11-06,,5.0
X003UND9GH,2024-11-06,,4.0
X003UNS78H,2024-11-06,,16.0
X003UPIT83,2024-11-06,,2.0
X003USK3TN,2024-11-06,,31.0
X003USK3TX,2024-11-06,2.0,32.0
X003UTA0ZT,2024-11-06,,45.0
X003UUGOGH,2024-11-06,,19.0
X003UUJ8NX,2024-11-06,,66.0
X003UUJ8PL,2024-11-06,,1.0
X003UUJ8PV,2024-11-06,,4.0
X003UUJ8Q5,2024-11-06,,3.0
X003UUK9OP,2024-11-06,,3.0
X003UUK9OZ,2024-11-06,,4.0
X003UUK9P9,2024-11-06,,12.0
X003UUK9Q3,2024-11-06,,6.0
X003UUNWOJ,2024-11-06,,12.0
X003UUNX5R,2024-11-06,,13.0
X003UWKGPZ,2024-11-06,5.0,371.0
X003X5S4IZ,2024-11-06,2.0,710.0
X003X9JRLT,2024-11-06,,30.0
X003XRFY63,2024-11-06,,16.0
X003XRIQBX,2024-11-06,,6.0
X003XY1BM7,2024-11-06,,17.0
X0040E4PM7,2024-11-06,,6.0
X0040LPZ9H,2024-11-06,,24.0
X0040WJTEN,2024-11-06,1.0,8.0
X0040WN7TV,2024-11-06,,49.0
X0040WN8RR,2024-11-06,,48.0
X0040WNCKF,2024-11-06,,3.0
X0042MD77B,2024-11-06,,99.0
X0042MFK53,2024-11-06,14.0,56.0
X0045U1JVB,2024-11-06,,24.0
X0045X3SYT,2024-11-06,1.0,23.0
X0045XB64D,2024-11-06,,12.0
X0045XB7AB,2024-11-06,,3.0
X0045XBHE7,2024-11-06,,2.0
X0045XBIEB,2024-11-06,,5.0
X0045XDPPB,2024-11-06,,6.0
X0045XGEZT,2024-11-06,1.0,297.0
X0045XGKV7,2024-11-06,,6.0
X00460KGG9,2024-11-06,,45.0
X00460OWXR,2024-11-06,8.0,12.0
X00461O8C1,2024-11-06,,15.0
X00461VCOD,2024-11-06,,26.0
X004621TRH,2024-11-06,,12.0
X00475UE0V,2024-11-06,,27.0
X00475VXDD,2024-11-06,,7.0
X00476H59X,2024-11-06,,6.0
X00476N4RF,2024-11-06,,5.0
X004EFKUUX,2024-11-06,,18.0
B07JZXVSCL,2024-11-07,,25.0
X002QDWKDZ,2024-11-07,,378.0
X002QDY6S7,2024-11-07,2.0,230.0
X002QH8JT5,2024-11-07,,40.0
X002QHE2OL,2024-11-07,,94.0
X002R36WHJ,2024-11-07,,5.0
X002RRW3HD,2024-11-07,5.0,506.0
X002WJ5SNH,2024-11-07,,1.0
X002WV0W27,2024-11-07,,9.0
X002WV2I47,2024-11-07,,37.0
X002XRLKTJ,2024-11-07,12.0,93.0
X002XS22DV,2024-11-07,,50.0
X002XS22HR,2024-11-07,,76.0
X00308MQNJ,2024-11-07,,10.0
X0032IPGMZ,2024-11-07,,2.0
X0032IYFHH,2024-11-07,,1.0
X0032ZVYG5,2024-11-07,,1.0
X003303Y03,2024-11-07,,341.0
X00330BAM7,2024-11-07,,105.0
X003344I2H,2024-11-07,,24.0
X003349Z7F,2024-11-07,,22.0
X0033GGGYN,2024-11-07,4.0,440.0
X0033VQGT3,2024-11-07,,9.0
X0033VQME7,2024-11-07,,88.0
X0033VQSKF,2024-11-07,,50.0
X0033W1APR,2024-11-07,,9.0
X0033W8OK1,2024-11-07,,2.0
X0033WCG3R,2024-11-07,,2.0
X0033WPNNH,2024-11-07,,28.0
X00345CTET,2024-11-07,1.0,1.0
X00345CV97,2024-11-07,,42.0
X00345I17N,2024-11-07,,2.0
X0034Y231T,2024-11-07,1.0,139.0
X0034YUHP3,2024-11-07,5.0,179.0
X0034YZ7T9,2024-11-07,,1.0
X0034Z1CFV,2024-11-07,,107.0
X00353GGEJ,2024-11-07,3.0,170.0
X003544519,2024-11-07,,285.0
X0035RSUHL,2024-11-07,,11.0
X0035RSUI5,2024-11-07,,8.0
X0035RXC2J,2024-11-07,,12.0
X0035RXCBZ,2024-11-07,,10.0
X0035RXL1V,2024-11-07,,8.0
X0039U5GIZ,2024-11-07,,1.0
X0039VNZN7,2024-11-07,,4.0
X0039VP7A1,2024-11-07,,1.0
X0039VT0DL,2024-11-07,,14.0
X003CYQ9H5,2024-11-07,,114.0
X003CYX49B,2024-11-07,3.0,32.0
X003CYXF3B,2024-11-07,,11.0
X003CZT935,2024-11-07,,1.0
X003D06K45,2024-11-07,,1.0
X003D08K7F,2024-11-07,,19.0
X003D08K7P,2024-11-07,,1.0
X003D0EUFV,2024-11-07,,17.0
X003D0IC1T,2024-11-07,,8.0
X003D13CWR,2024-11-07,,3.0
X003D17LO7,2024-11-07,6.0,256.0
X003D1879F,2024-11-07,5.0,39.0
X003D18F0V,2024-11-07,,14.0
X003DTG4RJ,2024-11-07,,5.0
X003DTG4RT,2024-11-07,,34.0
X003DTKRJF,2024-11-07,,6.0
X003DTMYS7,2024-11-07,,16.0
X003DTMYSH,2024-11-07,,2.0
X003DTNF85,2024-11-07,,1.0
X003IVKM9X,2024-11-07,,1.0
X003K9F1FX,2024-11-07,,0.0
X003K9JHDP,2024-11-07,,7.0
X003KY8DX5,2024-11-07,4.0,157.0
X003KY8ECF,2024-11-07,1.0,119.0
X003KYS63H,2024-11-07,,8.0
X003KYS7HH,2024-11-07,,10.0
X003SLWYGH,2024-11-07,,1.0
X003U4SMOZ,2024-11-07,2.0,63.0
X003U4SOZH,2024-11-07,,8.0
X003UBN8KL,2024-11-07,2.0,16.0
X003UMLL81,2024-11-07,,20.0
X003UMSI55,2024-11-07,,26.0
X003UMUR2R,2024-11-07,,118.0
X003UMX0SZ,2024-11-07,1.0,37.0
X003UMZ9MZ,2024-11-07,,6.0
X003UMZICV,2024-11-07,,45.0
X003UN1PC7,2024-11-07,1.0,4.0
X003UND9GH,2024-11-07,,4.0
X003UNS78H,2024-11-07,,16.0
X003UPIT83,2024-11-07,,2.0
X003USK3TN,2024-11-07,,31.0
X003USK3TX,2024-11-07,,37.0
X003UTA0ZT,2024-11-07,,45.0
X003UUGOGH,2024-11-07,,19.0
X003UUJ8NX,2024-11-07,,68.0
X003UUJ8PL,2024-11-07,,1.0
X003UUJ8PV,2024-11-07,,4.0
X003UUJ8Q5,2024-11-07,,3.0
X003UUK9OP,2024-11-07,,3.0
X003UUK9OZ,2024-11-07,,4.0
X003UUK9P9,2024-11-07,,12.0
X003UUK9Q3,2024-11-07,,6.0
X003UUNWOJ,2024-11-07,,12.0
X003UUNX5R,2024-11-07,,13.0
X003UWKGPZ,2024-11-07,10.0,361.0
X003X5S4IZ,2024-11-07,13.0,697.0
X003X9JRLT,2024-11-07,1.0,30.0
X003XRFY63,2024-11-07,,16.0
X003XRIQBX,2024-11-07,,6.0
X003XY1BM7,2024-11-07,,17.0
X0040E4PM7,2024-11-07,,6.0
X0040LPZ9H,2024-11-07,1.0,23.0
X0040WJTEN,2024-11-07,,8.0
X0040WN7TV,2024-11-07,,52.0
X0040WN8RR,2024-11-07,,48.0
X0040WNCKF,2024-11-07,,3.0
X0042MD77B,2024-11-07,,99.0
X0042MFK53,2024-11-07,3.0,79.0
X0045U1JVB,2024-11-07,,24.0
X0045X3SYT,2024-11-07,1.0,22.0
X0045XB64D,2024-11-07,,12.0
X0045XB7AB,2024-11-07,,3.0
X0045XBHE7,2024-11-07,1.0,1.0
X0045XBIEB,2024-11-07,,5.0
X0045XDPPB,2024-11-07,,6.0
X0045XGEZT,2024-11-07,,298.0
X0045XGKV7,2024-11-07,,6.0
X00460KGG9,2024-11-07,,45.0
X00460OWXR,2024-11-07,,12.0
X00461O8C1,2024-11-07,,15.0
X00461VCOD,2024-11-07,,26.0
X004621TRH,2024-11-07,,12.0
X00475UE0V,2024-11-07,,27.0
X00475VXDD,2024-11-07,,7.0
X00476H59X,2024-11-07,,6.0
X00476N4RF,2024-11-07,,5.0
X004EFKUUX,2024-11-07,,18.0
B07JZXVSCL,2024-11-08,,17.0
X002QDWKDZ,2024-11-08,,378.0
X002QDY6S7,2024-11-08,1.0,229.0
X002QH8JT5,2024-11-08,,40.0
X002QHE2OL,2024-11-08,,94.0
X002R36WHJ,2024-11-08,,3.0
X002RRW3HD,2024-11-08,4.0,502.0
X002WJ5SNH,2024-11-08,,1.0
X002WV0W27,2024-11-08,1.0,8.0
X002WV2I47,2024-11-08,,37.0
X002XRLKTJ,2024-11-08,13.0,77.0
X002XS22DV,2024-11-08,,50.0
X002XS22HR,2024-11-08,,76.0
X00308MQNJ,2024-11-08,,9.0
X0032IPGMZ,2024-11-08,,2.0
X0032IYFHH,2024-11-08,,1.0
X0032ZVYG5,2024-11-08,,1.0
X003303Y03,2024-11-08,,341.0
X00330BAM7,2024-11-08,,105.0
X003344I2H,2024-11-08,,24.0
X003349Z7F,2024-11-08,1.0,21.0
X0033GGGYN,2024-11-08,4.0,436.0
X0033VQGT3,2024-11-08,,9.0
X0033VQME7,2024-11-08,,88.0
X0033VQSKF,2024-11-08,2.0,49.0
X0033W1APR,2024-11-08,,9.0
X0033W8OK1,2024-11-08,,2.0
X0033WCG3R,2024-11-08,,2.0
X0033WPNNH,2024-11-08,,22.0
X00345CTET,2024-11-08,,1.0
X00345CV97,2024-11-08,,42.0
X00345I17N,2024-11-08,,2.0
X0034Y231T,2024-11-08,7.0,133.0
X0034YUHP3,2024-11-08,8.0,171.0
X0034YZ7T9,2024-11-08,,1.0
X0034Z1CFV,2024-11-08,1.0,106.0
X00353GGEJ,2024-11-08,5.0,166.0
X003544519,2024-11-08,,286.0
X0035RSUHL,2024-11-08,,11.0
X0035RSUI5,2024-11-08,,8.0
X0035RXC2J,2024-11-08,,12.0
X0035RXCBZ,2024-11-08,,10.0
X0035RXL1V,2024-11-08,,8.0
X0039U5GIZ,2024-11-08,,1.0
X0039VNZN7,2024-11-08,,4.0
X0039VP7A1,2024-11-08,,1.0
X0039VT0DL,2024-11-08,,14.0
X003CYQ9H5,2024-11-08,,114.0
X003CYX49B,2024-11-08,3.0,29.0
X003CYXF3B,2024-11-08,1.0,10.0
X003CZT935,2024-11-08,,1.0
X003D06K45,2024-11-08,,1.0
X003D08K7F,2024-11-08,,19.0
X003D08K7P,2024-11-08,,1.0
X003D0EUFV,2024-11-08,,17.0
X003D0IC1T,2024-11-08,,8.0
X003D13CWR,2024-11-08,,3.0
X003D17LO7,2024-11-08,16.0,239.0
X003D1879F,2024-11-08,2.0,37.0
X003D18F0V,2024-11-08,,14.0
X003DTG4RJ,2024-11-08,,5.0
X003DTG4RT,2024-11-08,,34.0
X003DTKRJF,2024-11-08,,6.0
X003DTMYS7,2024-11-08,,16.0
X003DTMYSH,2024-11-08,,2.0
X003DTNF85,2024-11-08,,1.0
X003IVKM9X,2024-11-08,,1.0
X003K9F1FX,2024-11-08,,2.0
X003K9JHDP,2024-11-08,,7.0
X003KY8DX5,2024-11-08,4.0,153.0
X003KY8ECF,2024-11-08,,119.0
X003KYS63H,2024-11-08,,8.0
X003KYS7HH,2024-11-08,,10.0
X003SLWYGH,2024-11-08,,1.0
X003U4SMOZ,2024-11-08,1.0,62.0
X003U4SOZH,2024-11-08,,8.0
X003UBN8KL,2024-11-08,2.0,14.0
X003UMLL81,2024-11-08,,20.0
X003UMSI55,2024-11-08,1.0,25.0
X003UMUR2R,2024-11-08,,118.0
X003UMX0SZ,2024-11-08,,38.0
X003UMZ9MZ,2024-11-08,,6.0
X003UMZICV,2024-11-08,,45.0
X003UN1PC7,2024-11-08,,4.0
X003UND9GH,2024-11-08,,4.0
X003UNS78H,2024-11-08,,16.0
X003UPIT83,2024-11-08,,2.0
X003USK3TN,2024-11-08,1.0,30.0
X003USK3TX,2024-11-08,1.0,36.0
X003UTA0ZT,2024-11-08,,45.0
X003UUGOGH,2024-11-08,,19.0
X003UUGOIF,2024-11-08,,1.0
X003UUJ8NX,2024-11-08,2.0,66.0
X003UUJ8PL,2024-11-08,,1.0
X003UUJ8PV,2024-11-08,,4.0
X003UUJ8Q5,2024-11-08,,3.0
X003UUK9OP,2024-11-08,,3.0
X003UUK9OZ,2024-11-08,,4.0
X003UUK9P9,2024-11-08,,12.0
X003UUK9Q3,2024-11-08,2.0,4.0
X003UUNWOJ,2024-11-08,,12.0
X003UUNX5R,2024-11-08,,13.0
X003UWKGPZ,2024-11-08,7.0,354.0
X003X5S4IZ,2024-11-08,6.0,691.0
X003X9JRLT,2024-11-08,,30.0
X003XRFY63,2024-11-08,,16.0
X003XRIQBX,2024-11-08,,6.0
X003XY1BM7,2024-11-08,,17.0
X0040E4PM7,2024-11-08,,6.0
X0040LPZ9H,2024-11-08,1.0,22.0
X0040WJTEN,2024-11-08,,8.0
X0040WN7TV,2024-11-08,,52.0
X0040WN8RR,2024-11-08,,48.0
X0040WNCKF,2024-11-08,,3.0
X0042MD77B,2024-11-08,,99.0
X0042MFK53,2024-11-08,6.0,50.0
X0045U1JVB,2024-11-08,,24.0
X0045X3SYT,2024-11-08,,22.0
X0045XB64D,2024-11-08,,12.0
X0045XB7AB,2024-11-08,,3.0
X0045XBHE7,2024-11-08,,1.0
X0045XBIEB,2024-11-08,,5.0
X0045XDPPB,2024-11-08,,6.0
X0045XGEZT,2024-11-08,,298.0
X0045XGKV7,2024-11-08,,6.0
X00460KGG9,2024-11-08,,45.0
X00460OWXR,2024-11-08,2.0,10.0
X00461O8C1,2024-11-08,,15.0
X00461VCOD,2024-11-08,,26.0
X004621TRH,2024-11-08,,12.0
X00475UE0V,2024-11-08,,27.0
X00475VXDD,2024-11-08,,7.0
X00476H59X,2024-11-08,,6.0
X00476N4RF,2024-11-08,,5.0
X004EFKUUX,2024-11-08,,18.0
B07JZXVSCL,2024-11-09,,23.0
X002QDWKDZ,2024-11-09,1.0,378.0
X002QDY6S7,2024-11-09,3.0,225.0
X002QH8JT5,2024-11-09,,40.0
X002QHE2OL,2024-11-09,,94.0
X002R36WHJ,2024-11-09,,3.0
X002RRW3HD,2024-11-09,3.0,500.0
X002WJ5SNH,2024-11-09,,1.0
X002WV0W27,2024-11-09,,8.0
X002WV2I47,2024-11-09,,37.0
X002XRLKTJ,2024-11-09,10.0,68.0
X002XS22DV,2024-11-09,,50.0
X002XS22HR,2024-11-09,,76.0
X00308MQNJ,2024-11-09,,9.0
X0032IPGMZ,2024-11-09,,3.0
X0032IYFHH,2024-11-09,,1.0
X0032ZVYG5,2024-11-09,,1.0
X003303Y03,2024-11-09,,341.0
X00330BAM7,2024-11-09,,105.0
X003344I2H,2024-11-09,,24.0
X003349Z7F,2024-11-09,1.0,20.0
X0033GGGYN,2024-11-09,,436.0
X0033VQGT3,2024-11-09,,9.0
X0033VQME7,2024-11-09,,88.0
X0033VQSKF,2024-11-09,1.0,48.0
X0033W1APR,2024-11-09,,9.0
X0033W8OK1,2024-11-09,,2.0
X0033WCG3R,2024-11-09,,2.0
X0033WPNNH,2024-11-09,,22.0
X00345CTET,2024-11-09,,1.0
X00345CV97,2024-11-09,,42.0
X00345I17N,2024-11-09,,2.0
X0034Y231T,2024-11-09,1.0,132.0
X0034YUHP3,2024-11-09,8.0,164.0
X0034YZ7T9,2024-11-09,,1.0
X0034Z1CFV,2024-11-09,,106.0
X00353GGEJ,2024-11-09,6.0,160.0
X003544519,2024-11-09,,286.0
X0035RSUHL,2024-11-09,,11.0
X0035RSUI5,2024-11-09,,8.0
X0035RXC2J,2024-11-09,,12.0
X0035RXCBZ,2024-11-09,,10.0
X0035RXL1V,2024-11-09,,8.0
X0039U5GIZ,2024-11-09,,1.0
X0039VNZN7,2024-11-09,,4.0
X0039VP7A1,2024-11-09,,1.0
X0039VT0DL,2024-11-09,,14.0
X003CYQ9H5,2024-11-09,,114.0
X003CYX49B,2024-11-09,1.0,28.0
X003CYXF3B,2024-11-09,2.0,8.0
X003CZT935,2024-11-09,,1.0
X003D06K45,2024-11-09,,1.0
X003D08K7F,2024-11-09,,18.0
X003D08K7P,2024-11-09,,1.0
X003D0EUFV,2024-11-09,,17.0
X003D0IC1T,2024-11-09,,8.0
X003D13CWR,2024-11-09,,3.0
X003D17LO7,2024-11-09,9.0,230.0
X003D1879F,2024-11-09,7.0,30.0
X003D18F0V,2024-11-09,7.0,7.0
X003DTG4RJ,2024-11-09,,5.0
X003DTG4RT,2024-11-09,,34.0
X003DTKRJF,2024-11-09,,6.0
X003DTMYS7,2024-11-09,,16.0
X003DTMYSH,2024-11-09,,2.0
X003DTNF85,2024-11-09,,1.0
X003IVKM9X,2024-11-09,,36.0
X003K9F1FX,2024-11-09,,2.0
X003K9JHDP,2024-11-09,,7.0
X003KY8DX5,2024-11-09,2.0,151.0
X003KY8ECF,2024-11-09,2.0,117.0
X003KYS63H,2024-11-09,,8.0
X003KYS7HH,2024-11-09,,10.0
X003SLWYGH,2024-11-09,1.0,0.0
X003U4SMOZ,2024-11-09,,61.0
X003U4SOZH,2024-11-09,,8.0
X003UBN8KL,2024-11-09,2.0,12.0
X003UMLL81,2024-11-09,,20.0
X003UMSI55,2024-11-09,,24.0
X003UMUR2R,2024-11-09,,118.0
X003UMX0SZ,2024-11-09,1.0,37.0
X003UMZ9MZ,2024-11-09,,6.0
X003UMZICV,2024-11-09,,45.0
X003UN1PC7,2024-11-09,,4.0
X003UND9GH,2024-11-09,,4.0
X003UNS78H,2024-11-09,,16.0
X003UPIT83,2024-11-09,,2.0
X003USK3TN,2024-11-09,,30.0
X003USK3TX,2024-11-09,3.0,32.0
X003UTA0ZT,2024-11-09,,45.0
X003UUGOGH,2024-11-09,2.0,17.0
X003UUGOIF,2024-11-09,,3.0
X003UUJ8NX,2024-11-09,,66.0
X003UUJ8PL,2024-11-09,,1.0
X003UUJ8PV,2024-11-09,,4.0
X003UUJ8Q5,2024-11-09,,3.0
X003UUK9OP,2024-11-09,,2.0
X003UUK9OZ,2024-11-09,,4.0
X003UUK9P9,2024-11-09,,12.0
